MinTemp,MaxTemp,Rainfall,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
15,17.9,0,41,17,19,40,56,1023.7,1025.2,16.3,16.2,No,No
6,16.2,0,26,9,15,86,55,1031.2,1029.6,10.3,15.4,No,No
4.2,18.6,0,20,7,13,76,51,1032.3,1028.2,11.1,17.1,No,No
4.7,19.2,0,26,0,11,69,47,1028.2,1024.3,12.2,18.8,No,No
5.8,22,0,24,9,15,47,41,1027.4,1025.7,16.2,21,No,No
7.3,23.5,0,20,2,11,61,36,1029.3,1026.9,14.6,23,No,No
7.8,24.7,0,20,0,9,53,32,1028.7,1025.5,16.7,23.5,No,No
8.5,25,0,37,9,15,44,23,1023.8,1019.8,18.5,23.9,No,No
12.3,23.4,0,43,11,20,29,24,1015.9,1010.6,17.7,22.3,No,Yes
11.3,15.8,6.8,44,0,20,90,44,1014.1,1014.6,11.7,15.5,Yes,Yes
6.3,16.2,5.6,39,11,17,65,60,1025.3,1024.9,11.9,13.5,Yes,No
5.6,14.7,0.4,35,4,15,68,49,1025.1,1020.7,10.4,14.6,No,Yes
9.2,16.2,4.8,28,9,11,69,53,1017.6,1017.2,12,15.4,Yes,No
5.7,18.7,0,28,11,15,47,41,1024.7,1023.3,15.4,18,No,No
6.9,21.2,0,35,20,17,33,21,1027.6,1023.9,17.2,20.7,No,No
13,23.2,0,52,19,28,29,18,1023.7,1018.3,18.7,22.8,No,No
17.7,25.4,0,59,22,20,23,20,1012.8,1003.9,19.7,24.8,No,Yes
11.7,20.5,4.6,72,17,22,70,31,1007.3,1004.9,14.8,18.3,Yes,Yes
11.4,18.4,1.4,41,20,20,74,61,1017,1016.7,15.1,17,Yes,Yes
11.9,17.6,1.2,39,13,20,67,38,1022.2,1022.8,14.5,17.1,Yes,No
6.1,17.5,0,30,9,15,54,49,1028.1,1026,13.9,17.2,No,No
6,22.3,0,31,7,15,52,31,1025.1,1020.8,14.5,21.8,No,No
8.8,26.5,0,37,11,15,35,23,1019.2,1013.7,19.4,26.1,No,No
12.7,18.1,0.2,57,26,24,77,69,1010.2,1013.5,15,16.2,No,No
11.3,17.9,0.2,35,15,22,68,47,1018.7,1016.9,14.8,16.8,No,Yes
9.6,16.8,2.2,39,19,19,75,38,1022,1022,13,16.2,Yes,No
5.8,14.9,0,30,6,11,61,74,1027.4,1025.2,12.1,12.5,No,Yes
8.7,19.4,2,33,17,15,47,29,1026.4,1023.2,14.7,19.1,Yes,No
11.4,23.2,0,35,15,15,28,23,1026.6,1024.6,18,22.5,No,No
9.6,24.2,0,33,11,9,29,21,1030.6,1026.5,18.7,23.5,No,No
9.5,26.7,0,37,15,13,21,9,1026,1021.2,20.5,26.2,No,No
16.7,26.8,0,44,19,20,42,27,1021,1015.9,21.3,25.9,No,Yes
14.9,23.1,1.2,33,9,19,61,54,1015.5,1013.7,19.2,21.9,Yes,No
13.9,16.9,0,31,17,13,65,53,1023,1022.3,15.1,15.4,No,No
11.2,22,0.8,26,9,11,86,58,1023.8,1020.9,13.1,18.2,No,No
11.8,30.6,0,48,17,19,32,19,1018.9,1014.6,22,30.1,No,No
21.6,29.6,0,67,30,28,20,36,1009.4,1007.6,25.1,25,No,No
12,21.9,0,41,15,20,75,44,1016.6,1013.5,15.8,21,No,No
11.2,21.1,0,59,22,30,52,65,1014.7,1017,19.3,16.8,No,No
9.4,18.5,0.8,37,13,20,43,46,1028.2,1026.7,15,17.6,No,No
6.5,19.5,0,30,9,17,57,50,1029,1025,14,17.7,No,No
7.8,26.5,0,26,11,9,47,27,1021.2,1016.4,18.4,25.8,No,No
12.1,31.9,0,39,13,19,23,15,1015.3,1012.1,24.4,30.9,No,No
13.6,28.7,0,24,11,6,63,40,1017.3,1012.7,16.6,25.1,No,No
16.6,29.1,0,85,19,33,16,64,1002.8,1002,27.8,22.3,No,No
13.2,18.9,0,43,24,13,66,41,1018.8,1020.3,14.3,18,No,No
9.2,20.5,0,28,7,13,73,46,1024.6,1023.1,12.9,19.4,No,No
8.1,29.4,0,31,13,17,36,14,1020.1,1015.7,19.4,27.9,No,No
15.4,32.1,0,35,6,11,27,10,1012.7,1009.6,21.8,31.7,No,No
12.7,21.7,0,30,13,17,62,49,1018,1014.2,15.2,20.5,No,No
9.5,21.5,0,41,4,15,75,50,1013.4,1011.3,14.5,20.6,No,No
9.3,16.7,0,50,20,19,49,31,1021,1022.2,12.3,16.1,No,No
6.1,16.5,0,39,15,20,52,38,1027.9,1026.4,12.8,15.6,No,No
5.1,18,0,31,7,20,49,39,1026.4,1023.6,13.1,17,No,No
7.6,19.1,0,30,7,15,61,44,1025,1023.5,12,18.6,No,No
8.5,27.9,0,31,20,15,38,15,1024.5,1021.4,17.2,27.4,No,No
15.4,32.6,0,41,15,24,16,9,1021.4,1019.3,24.3,30.8,No,No
16.3,32.8,0,39,7,13,19,13,1020.8,1020.1,24.8,30.9,No,No
13.4,32.5,0,46,7,11,48,17,1024.4,1020.9,19.3,31.8,No,No
19.3,37.3,0,43,22,20,17,9,1019.8,1017.1,28.8,36.9,No,No
20.4,32.2,0,43,6,22,28,29,1016.5,1016.1,27.2,29.1,No,No
13.3,24.4,0,28,6,15,65,52,1018,1014.6,17.9,23.1,No,No
14,33.1,0,30,7,9,50,15,1015.1,1012.9,22.1,31.7,No,No
15.5,25.5,0,26,6,19,54,51,1017.5,1016,20.2,23.6,No,No
14.2,28.7,0,37,9,7,67,52,1012.8,1008.7,18.3,24.8,No,Yes
13.8,19.7,4,57,24,24,56,47,1016.1,1017.9,15.4,18.5,Yes,No
13.6,21.7,0.2,41,15,20,79,47,1019.7,1019.4,15.6,20.4,No,No
11.7,24.6,0,28,11,13,66,35,1020.3,1017.2,17.4,24,No,No
10.9,28.2,0,28,6,9,64,20,1016.8,1013,17.2,25.8,No,No
14.1,35.2,0,48,19,17,18,17,1005,1000.8,26.9,32.4,No,Yes
13.2,17.8,2,54,26,28,50,33,1015.1,1018.3,14.3,17.1,Yes,No
11.9,19.9,0,33,11,17,43,38,1026.7,1024.5,14.4,19.4,No,No
13.1,29.3,0,46,15,9,30,14,1021.5,1017.4,19.4,27,No,No
16.5,22.5,0,48,22,20,70,35,1017,1018.7,17.8,21.7,No,No
9.9,20.9,0,39,13,22,54,44,1023.7,1021.3,14.8,19.3,No,No
9.7,28.9,0,28,11,15,33,16,1018,1014.6,17.3,28.3,No,No
16.8,36.6,0,44,15,20,14,6,1013.2,1010.7,28.8,35.9,No,NA
21.3,21.9,NA,41,22,19,61,47,1017.1,1020.3,21.4,19.9,NA,No
10.5,22.8,0.6,44,13,24,56,41,1025.1,1022.8,16,21.7,No,No
9.9,26.6,0,35,7,13,56,30,1026.1,1022.8,17.1,25.6,No,No
10.7,28.2,0,22,7,11,46,31,1022.8,1018.3,18.3,26.7,No,No
13.5,35.3,0,22,0,13,20,11,1015.8,1012.4,25.9,34.4,No,No
23.8,38.8,0,46,19,20,10,7,1009.1,1006.4,30.9,37.6,No,No
20.6,24.1,0,37,9,7,41,46,1011.9,1011.9,22.9,23.6,No,No
16.2,25.2,0,39,11,7,48,47,1010.2,1006.4,20.4,24.6,No,Yes
11.6,20.7,6,39,20,17,53,42,1017.2,1016.6,14.8,19.7,Yes,No
12,23,0,31,13,15,62,39,1019.4,1018.8,17.1,22,No,No
12.3,24,0,30,9,11,51,37,1023.2,1020.9,16.8,21.8,No,No
11.3,33.3,0,39,7,19,41,11,1016.8,1012.2,21.2,32.7,No,No
21.1,24.4,0.4,41,7,20,77,82,1009.7,1007.6,22.3,22.6,No,Yes
14.5,27.1,6.6,24,7,9,57,27,1013.5,1011.4,18.2,25.5,Yes,Yes
18.2,24.4,1.6,43,0,11,89,83,1010.2,1006.9,19.3,22.3,Yes,Yes
12.5,28.2,7.2,39,4,15,60,32,1012.2,1012.5,19.6,26,Yes,No
18.2,23,0,46,19,26,50,51,1012.4,1015,20.2,20.5,No,No
11.1,22.2,0,31,7,17,59,31,1023.4,1022.5,16.2,20.9,No,No
10.4,25.5,0,35,6,20,52,43,1024.1,1021.3,17.5,23.6,No,No
13.2,28.6,0,31,9,15,52,25,1024.1,1020.6,19.3,27.4,No,No
11.9,31.6,0,30,7,19,35,23,1020,1016.4,22.9,29,No,No
15.6,35.7,0,30,2,11,32,11,1011.8,1008.5,25.6,35.2,No,No
25.6,30.6,0,46,19,17,14,37,1005.6,1005.7,29.1,29.7,No,No
17.5,24.6,0,31,15,15,69,48,1010.3,1009.1,18.7,22.8,No,No
14.3,29.3,0,24,13,7,53,35,1010,1008.9,20.7,27.5,No,No
20.6,32.8,0,35,15,20,44,36,1007.9,1006.8,26.3,31.9,No,No
18.3,25.3,0,39,15,17,71,52,1013.5,1012.2,20.2,24.5,No,No
17.5,24.6,0,43,15,20,63,46,1012.6,1010.7,18.7,24.3,No,NA
16.4,23.7,NA,43,15,20,63,50,1012.1,1010.6,18.8,21.6,NA,NA
15.8,25.3,NA,37,11,19,67,51,1008.8,1007,19.1,24.2,NA,No
15.9,29.5,0,39,6,15,62,44,1011.1,1009.7,21.1,26.7,No,No
14.9,32.3,0,30,7,17,51,29,1012.8,1011.1,22.4,30,No,No
19.1,23.4,0,43,6,6,52,88,1010.9,1011.8,22.7,19.5,No,Yes
15.9,25.8,3,46,7,19,57,42,1016.4,1016.9,18.6,24.8,Yes,No
13.9,31.1,0,39,13,15,46,36,1018.8,1015.6,21.6,29.3,No,NA
16.7,35.9,NA,43,15,22,20,13,1012.3,1009.1,29.1,34.6,NA,No
19.7,28.6,0.4,31,6,17,61,39,1010.1,1009.5,24.4,27,No,No
14.8,29,0,31,4,17,48,38,1007.7,1003.9,20,27.4,No,No
14.4,24.4,0,59,11,28,70,40,1003.3,1005.6,19.9,22.2,No,No
11.9,24.4,0,31,6,19,50,30,1011.7,1009,16.7,23.7,No,No
13.5,23.7,0,43,20,24,51,43,1011.3,1012.9,20,23.3,No,No
11.2,23.9,0,41,11,17,45,44,1020.4,1020,18.2,22.6,No,No
12.9,30.3,0,26,7,13,50,25,1019.6,1015.2,19.1,29.3,No,No
17.2,36.1,0,35,15,15,20,18,1011.5,1009.9,30.3,34.8,No,No
22.6,26,0,39,6,7,60,51,1006.8,1007.3,24.4,25.6,No,Yes
17.7,23.8,1.6,50,15,26,73,55,1013,1015.3,18.8,21.8,Yes,No
12.7,24.3,0,39,11,24,54,45,1018.1,1015,17.4,22.8,No,No
12.6,23.5,0,46,13,24,54,49,1014.7,1013.2,17.8,21.9,No,No
10.2,23.4,0,35,19,17,49,30,1020.4,1018.2,16.5,22.3,No,No
11.5,25.9,0,31,6,19,51,39,1021.2,1018.1,17.8,24.6,No,No
13.3,30.4,0,30,7,11,39,23,1015.3,1010.3,21.5,29.3,No,Yes
16.3,23,1.4,56,22,22,94,48,1008.1,1010.4,17.3,20.6,Yes,No
16.2,23.7,0,41,19,17,64,55,1016,1015.9,18.4,22.6,No,No
12.1,28.1,0,31,2,13,58,39,1017.6,1013.4,18.4,26.8,No,No
15.1,37,0,31,11,9,43,20,1012.1,1009.3,23.9,34.2,No,No
23.2,44.1,0,41,17,20,12,10,1009.4,1006.7,34.9,42.8,No,No
24.4,38.2,0,56,15,28,33,17,1005.8,1007.3,29.2,35.4,No,No
17.7,30.5,0,33,13,13,51,33,1016.4,1014.8,21.6,28.9,No,No
18.2,34.9,0,50,0,13,45,28,1016.7,1014.7,24.1,32.4,No,No
23.7,39.4,0,48,11,19,31,25,1015.4,1013.1,30.2,38,No,No
27,42.2,0,46,17,17,29,23,1011.8,1008.7,35.1,39.4,No,Yes
21.8,27.2,8.2,52,9,15,94,64,1010.5,1008.6,22.3,25.6,Yes,Yes
19.4,21.4,2.6,46,4,17,75,69,1009.3,1007.8,20,19.6,Yes,Yes
14.6,20.2,8.8,50,15,13,79,67,1010.1,1010.1,14.7,20,Yes,Yes
14.6,28.3,2.4,35,13,19,73,51,1013.8,1010.4,18.4,26.3,Yes,No
18.3,29.9,0,31,15,11,66,83,1008.3,1005.1,25.2,25.3,No,Yes
18.6,20.5,16.8,50,17,22,94,84,1004.4,1004.5,18.7,19.4,Yes,Yes
17.1,23.5,2.2,41,20,20,59,51,1011.6,1011.5,18.8,22.4,Yes,No
15.9,24,0,35,13,20,59,48,1014.3,1012.7,18.4,22.8,No,No
13.2,25.6,0,35,2,15,69,48,1013,1012,18.4,24.5,No,No
17.9,25.3,0,39,13,19,59,38,1015.9,1015.3,19.2,23.9,No,No
15.8,25.8,0,37,9,11,50,41,1019,1016.4,18.3,24.1,No,No
15.8,31.7,0,31,11,6,43,28,1014.1,1010,20.9,29.6,No,No
20.7,33.1,0,46,11,24,36,46,1001.4,998.8,26.9,29.4,No,No
17.8,28.1,0.6,43,11,11,76,50,1010.5,1010,20.1,27.2,No,No
15.5,31.5,0,37,4,19,61,42,1011,1008.7,21.6,30.2,No,No
18.1,26,0,41,13,20,71,48,1009.9,1008.7,21.9,25.1,No,No
15.2,25.4,0,54,19,19,58,46,1008.9,1007.7,19.6,24.8,No,No
14.4,22.4,0,44,19,24,52,37,1013.5,1014.3,17.6,21.3,No,No
14.9,21.4,0,39,13,22,55,45,1018.6,1017.1,17.1,19.6,No,No
13.5,23.4,0,44,11,17,47,41,1018.6,1016.4,17.3,21.9,No,No
13.4,25.8,0,43,11,15,55,33,1018.4,1015.7,16.2,25.5,No,No
16,30.2,0,54,15,15,44,19,1017.5,1015.5,20.1,28.5,No,No
16.5,28.7,0,43,6,11,44,23,1016.6,1013.7,20,27.9,No,No
14.3,24.1,0,46,19,28,52,40,1016.5,1015,17.7,22.6,No,No
14.9,21.7,0,43,15,20,68,51,1018.1,1017.8,16.8,20.4,No,No
14.7,23.8,0,43,17,24,62,41,1022.3,1021.7,16.3,22.6,No,No
12.5,28.6,0,37,7,15,60,31,1023.6,1020.4,17.1,28,No,No
13.3,25.9,0,39,11,13,60,36,1022.1,1019.4,16.9,24.1,No,No
12.5,29.6,0,39,7,19,51,34,1021.7,1019.1,17.5,26.2,No,No
14.9,37.9,0,37,0,17,36,16,1019.8,1017,25.6,36.6,No,No
21.8,38.5,0,35,13,19,27,21,1017.6,1015.4,31.1,37.4,No,No
18.3,33.1,0,30,4,17,54,27,1021.6,1020.7,22,32.5,No,No
15.5,30.7,0,28,4,17,54,34,1023.9,1021.7,20.5,29.3,No,No
12.8,33.9,0,31,6,13,27,21,1021.8,1019.6,22.3,31.9,No,No
18.3,34.6,0,43,6,19,23,16,1019.3,1018.4,26.1,33.1,No,No
18.9,37.4,0,26,6,9,47,33,1020.8,1016.7,23.6,33.7,No,No
21.5,34.6,0,50,15,7,48,31,1017.9,1016,26.9,33.1,No,No
26.5,41.6,0,37,9,17,30,15,1015.2,1013.4,30.8,39.4,No,No
28.8,38.6,0,48,19,19,20,24,1011.8,1012,34.8,36.3,No,No
17.9,28.3,0,44,15,26,55,48,1019.3,1017.1,20.2,25.5,No,No
13.8,29.6,0,37,2,19,61,43,1018.4,1016.2,19.2,26.5,No,No
14.4,30.8,0,28,6,13,61,31,1018.9,1016.3,19.7,29.5,No,No
18,36.9,0,30,7,17,47,17,1015.8,1012.9,24.8,35.7,No,No
23.9,38.8,0,31,6,19,46,21,1013.8,1011.4,26.2,38,No,No
25.8,39.5,0,35,13,20,33,20,1011.2,1008.9,30.8,38.6,No,No
23.4,40,0,35,7,17,52,20,1010.4,1008.5,27.3,39.3,No,No
20.6,26.5,0,48,20,22,61,43,1015.3,1016.5,22.2,25.7,No,No
13.6,25,0,39,15,20,45,31,1021.2,1019.3,16.9,24,No,No
13.8,28.2,0,37,6,13,46,28,1017.4,1013.5,18.5,27.2,No,No
15.2,30.8,0,30,2,17,42,20,1013.3,1010.8,21.5,29.5,No,No
18.5,34.9,0,31,7,13,42,26,1010.1,1007,23.3,34.6,No,No
21.9,35.1,0.6,43,11,20,38,46,1004.2,1004.8,28.9,28.4,No,No
15.1,25.4,0,41,13,19,55,37,1016.3,1015.9,18.2,24,No,No
15.1,29.5,0,26,9,17,45,20,1015.9,1013.3,20.4,26.7,No,No
16.1,30,0,30,4,17,53,29,1018.2,1015.7,20.2,28.9,No,No
13.8,23.6,0,46,4,22,62,40,1019.2,1018,17.2,22.8,No,No
15.6,23.5,0,44,15,26,48,35,1022.8,1021.1,17.2,21.8,No,No
13.9,23.5,0,37,9,19,67,46,1019.4,1017,16.7,22.5,No,No
15.8,23.8,0,31,2,13,65,48,1016.1,1014.5,18.3,22.7,No,No
17.1,24.4,0,31,13,17,63,42,1015.1,1014,19.6,23.7,No,No
16.9,24.8,0,30,7,19,81,55,1016.3,1015.5,18.3,23.7,No,No
12.1,25.4,0.4,28,4,17,63,40,1019.3,1016.8,16.9,23.2,No,No
12.4,25,0,37,2,20,72,44,NA,NA,17.6,23.9,No,No
13.8,26.2,0,39,7,20,72,40,NA,NA,17.9,24.7,No,No
13.8,25.1,0,33,9,15,48,37,NA,1020.2,16.9,23.8,No,No
11.4,29.2,0,37,9,15,43,23,1017.9,1015.6,19.4,28.8,No,No
16.2,24.8,0,28,11,9,68,31,1017.7,1015.4,17.9,24.1,No,No
15.2,33.6,0,35,15,15,26,21,1011.6,1007.2,22.9,32.5,No,No
20.2,27.4,0,52,13,28,77,51,1003.8,1002.5,21.1,25.1,No,No
17.8,28.2,1,33,13,11,77,44,1007.7,1007.2,19.7,26.3,No,No
19.6,27.3,0,54,7,20,47,47,1005.5,1009.1,26.1,25.8,No,No
15.7,23.6,0,35,11,19,57,38,1021.5,1022,17.8,22.9,No,No
14,24.9,0,30,15,17,44,33,1025.4,1022.6,16.4,23.6,No,No
11.7,31.2,0,26,11,15,30,14,1018.2,1013.8,20.3,29.9,No,No
19.7,22.5,0,48,20,24,71,50,1014.1,1015.9,20.1,21.8,No,No
12.3,19.3,0,39,13,19,59,47,1022.2,1021.4,15.1,17.7,No,No
11.9,22.5,0,63,11,28,53,34,1020.5,1017.5,13.7,21.3,No,No
12.5,19.4,1,48,24,22,45,44,1025.4,1026.3,14.9,17.8,No,No
13.1,19.9,0,28,11,19,55,57,1029.5,1026.7,15.4,17.9,No,No
9.2,23,0,28,0,13,76,38,1025.9,1022.4,13,22,No,No
12.9,25.3,0,22,0,15,70,33,1023.1,1021.7,15.9,24.4,No,No
11.8,26.2,0,26,2,15,68,45,1025.2,1023.6,16.4,24.8,No,No
13.3,31.7,0,26,0,11,68,16,1024.1,1020,17.9,31.2,No,No
17.2,30.4,0,44,7,15,29,30,1016.1,1014.1,23.1,28.2,No,No
13.3,21.2,0.8,39,13,19,56,32,1024.9,1022.9,14.6,20.8,No,No
12.1,23,0,52,15,9,46,24,1024.2,1020.5,13.1,22.6,No,No
9.8,24.3,0,26,0,15,58,27,1019.4,1016.2,14,23.8,No,No
14,22,0,39,0,22,56,43,1015.1,1012.2,16.9,20.1,No,Yes
11.6,16.2,11.8,63,20,31,72,57,1010.7,1011.7,14,12.8,Yes,Yes
9.7,16.7,12.8,41,17,20,70,47,1021.6,1022.7,13.6,15.7,Yes,No
9.9,19.9,0,31,9,15,61,52,1028.8,1026.2,15.4,19.3,No,No
8.9,18.4,0,28,6,11,66,50,1028.3,1025.4,15,18.2,No,No
8.8,21.4,0,20,6,11,65,51,1026.2,1022.1,15.9,20.5,No,No
8.9,25.6,0,20,0,9,55,25,1021.4,1018.1,18.4,25.1,No,No
13.9,24,0,22,0,13,68,34,1021,1018.5,17,22.9,No,No
15,27,0,30,11,2,40,29,1018.9,1015.8,21.3,25.2,No,No
15.7,29.7,0,41,13,15,23,25,1013.6,1011.3,24.2,29.2,No,No
13.9,23.6,0,NA,7,NA,76,NA,1020.7,NA,19.3,NA,No,No
15.2,19,0,19,4,2,75,86,1026.7,1024.9,17,17.1,No,Yes
13.1,16.9,11,17,4,6,88,73,1020.9,1016,13.8,16.3,Yes,No
12.7,19.2,0.2,37,13,17,66,74,1018.7,1016.7,16.2,18.2,No,Yes
8.1,16.6,4.8,39,13,17,58,44,1032.8,1033.6,13.5,15.1,Yes,No
6,16.9,0.4,31,9,15,42,38,1039.2,1035.5,12.3,16.2,No,No
9,18.5,0,33,7,13,54,40,1034.7,1029.3,14.1,18.1,No,No
8.1,21.2,0,20,2,6,61,45,1027.1,1022.5,14.5,20.8,No,No
10.3,20,0,19,0,9,81,57,1019.5,1014.4,13.3,19.7,No,Yes
13,16.6,1.6,52,13,17,93,53,1008.3,1007.4,13.8,16.1,Yes,Yes
8.5,16.4,13,37,9,15,77,86,1013.5,1015.4,12.9,14.8,Yes,No
8,17,1,33,4,11,73,52,1025,1024.4,13.7,16.1,No,No
10.6,17.6,0,35,9,15,59,62,1028.3,1027.1,14.6,16.2,No,No
8.7,16.7,0,22,0,9,68,46,1030.8,1028.4,14.1,16,No,No
8.5,17.7,0,30,7,4,49,39,1031.2,1028.4,14.5,15.8,No,No
9,21.9,0,28,9,11,42,35,1028.7,1025.5,16.3,19.6,No,No
8,22.7,0,22,7,4,51,43,1023.5,1019.3,18.5,21.8,No,No
14.7,21.1,0,22,9,13,53,51,1019.6,1018,16.2,20,No,No
12.1,21.7,0,20,6,11,78,51,1021.2,1017.9,15.2,19,No,No
11.9,27.6,0,48,13,15,27,18,1011.2,1004.4,21.7,26.7,No,Yes
11,16.5,2.4,67,22,22,73,48,1008.3,1011.6,12,15.1,Yes,Yes
11.9,18.4,1.2,44,13,20,85,64,1019.5,1019.9,14.3,16.4,Yes,Yes
11.8,16.9,1.4,39,15,17,54,58,1025.7,1025.8,15.1,15.3,Yes,Yes
12.1,17.3,4.4,30,9,15,91,77,1025.4,1022.6,13.1,15.6,Yes,Yes
12.3,17.9,5.8,39,13,17,87,57,1019.9,1017.1,14.2,17.3,Yes,Yes
14.1,18.5,3.6,46,15,22,88,72,1014.3,1015.4,15.5,17.1,Yes,Yes
14.2,17,4.4,37,13,15,75,73,1020.8,1020.4,16.3,16.3,Yes,Yes
13.3,16.3,3.6,48,11,17,92,67,1020.8,1021.2,13.9,13.9,Yes,Yes
6.3,14.9,2,39,7,15,66,47,1032.3,1033.1,10.8,13.8,Yes,No
4.8,15.7,0,24,7,11,80,83,1038.4,1036.8,9.7,13.4,No,No
6.7,15.5,0.2,20,0,9,86,63,1038.6,1036.3,11.8,14.8,No,No
6,18.3,0,19,7,6,67,49,1035.8,1031.5,12.7,18.1,No,No
5.8,22.7,0,22,0,7,68,42,1031.8,1027.3,12.9,21.6,No,No
11.1,21.5,0,NA,9,9,44,49,1024.3,1019.5,19.3,20.2,No,Yes
12.3,19.7,31.6,35,11,15,73,62,1011.2,1008.1,15.6,18.6,Yes,Yes
10.8,15.6,2.8,33,9,15,84,50,1018.7,1019.6,12.5,14.9,Yes,No
7.8,14.4,0,NA,0,NA,77,NA,1028.1,NA,10.2,NA,No,No
6.2,16.6,0,22,7,11,65,52,1031.7,1031,12.8,15.2,No,NA
4.6,17.9,NA,15,0,11,74,53,1032.1,1029.2,11.1,16.5,NA,NA
5.5,17.8,NA,20,0,6,67,51,1029.4,1027.9,12.3,16,NA,NA
10,20.7,NA,24,0,6,74,43,1029.4,1026,13.6,20.2,NA,No
12.4,21,1,24,4,7,52,42,1025.6,1021.1,17.3,20.7,No,No
11.6,19.7,0.2,24,4,9,69,56,1021.5,1019.2,15.3,19.4,No,No
10.2,19.2,0,39,9,17,85,62,1019.7,1018.2,13.2,18.3,No,Yes
10.8,17.1,3.4,19,6,9,74,55,1024.3,1023.3,13.4,15.9,Yes,No
8.7,16.2,0.4,30,7,7,76,93,1024.1,1021,11.8,13.1,No,Yes
10.4,16.8,3.4,37,6,15,94,77,1020.1,1018.7,12.4,14.9,Yes,No
7.9,13.8,0.2,20,4,6,76,45,1028.3,1027.3,10.4,12.6,No,No
2.9,14.2,0,22,0,9,68,44,1030.5,1027.1,8.4,13,No,No
5.6,16,0,24,4,9,51,43,1024.5,1021,10.4,15.7,No,No
9.4,17.1,0.6,48,17,24,67,57,1017.7,1017.4,11.7,16.2,No,No
11.7,17.4,0.2,31,2,9,75,64,1025.8,1026.2,13.5,17,No,No
6,20.9,0,22,2,13,80,44,1029.6,1025.8,11.4,20.3,No,No
11.3,17.3,0,31,9,11,60,55,1024.4,1021.8,14.4,16.8,No,No
10.7,17.8,0,28,7,15,82,69,1022.3,1019.9,11.1,17.2,No,Yes
11,15.9,2.8,30,9,11,70,41,1027.1,1028.5,12.5,13.9,Yes,No
8.7,13.9,0,30,0,7,68,45,1036.7,1035,10.5,13,No,No
4.4,14.2,0,22,4,7,69,50,1035.7,1032.3,9.5,13.8,No,No
4.2,19.6,0,24,7,7,67,40,1030.3,1027,12.1,19.4,No,No
10.3,19.9,0,24,7,7,57,50,1026,1022.9,16.7,19.7,No,No
12.9,18.6,0,20,0,0,71,76,1023.5,1022,14.1,16.9,No,Yes
13.2,15.5,1.2,24,2,6,84,75,1021.5,1018.6,13.9,15.4,Yes,Yes
11.1,16.2,1.2,15,0,11,89,78,1017.6,1015.2,13.2,15.4,Yes,No
9.7,16.9,0,24,0,13,90,82,1017.7,1016.4,11.7,15,No,No
11.2,16.2,1,33,9,9,80,62,1022.3,1021.9,12.5,14.6,No,No
5.3,15.3,0.2,20,2,9,95,60,1026.8,1025.8,9.6,14.1,No,No
5.3,14,0,19,0,7,75,42,1029.1,1026.6,8.6,13.9,No,No
3.8,15,0.2,31,11,15,56,44,1026.6,1021.3,9.4,14.7,No,No
9.4,18.2,0.8,31,7,13,78,40,1019.8,1013.5,10.4,18,No,Yes
10.4,17.7,3.4,35,11,17,62,56,1016.1,1015.4,13,16.5,Yes,Yes
9.1,13.6,3.2,30,4,17,92,81,1024.2,1025.9,11.1,12.1,Yes,No
8.5,14.1,0.4,24,7,7,71,61,1033.2,1032.4,11.8,13.9,No,No
11.1,15.7,0,24,11,11,72,50,1034,1032.3,11.6,15.1,No,No
3.8,15.5,0,19,0,11,88,65,1034.7,1032.5,7.4,14.3,No,No
5.4,16.2,0,17,0,6,77,46,1035.4,1033.1,9.5,15.9,No,No
3,14.1,0,17,2,2,78,50,1033.8,1030.4,7.2,13.6,No,No
7.2,13.8,0,17,2,7,68,64,1031.3,1029.5,10.1,12.7,No,No
4.7,14.5,0,20,6,13,78,48,1030.6,1027.6,8.8,13.1,No,No
8.8,16.4,0,28,6,9,86,51,1029.2,1028.6,10.6,15.4,No,No
3.1,13.8,0,17,2,7,71,59,1029.6,1026.6,8.1,12.6,No,No
5.5,17.1,0,17,7,9,68,53,1025,1022.1,11.4,15.5,No,No
4.9,17.3,0,24,7,11,67,46,1021.2,1017.8,11.2,17.2,No,Yes
9.6,15.9,6.2,31,7,11,87,78,1017,1016.8,10.8,14,Yes,Yes
10.8,15.1,4.8,26,9,6,94,88,1022.2,1021.7,12.5,13.2,Yes,Yes
6.9,16.6,1.4,28,4,9,95,49,1025.2,1022.2,9.5,15.6,Yes,No
9.5,19.1,0,28,7,13,51,42,1021.3,1018,13,17.8,No,Yes
10.4,15.3,2.8,37,11,17,69,81,1015.4,1012.9,11.9,14.1,Yes,Yes
6.3,11.8,18.6,63,13,19,88,67,1009.3,1009,6.3,11.7,Yes,Yes
5.9,12.2,5,52,17,13,68,76,1018.3,1020.1,10.2,10.4,Yes,Yes
8.7,14.7,3.6,39,15,15,89,73,1022.7,1020.7,11.3,13.8,Yes,Yes
9.5,13.6,1.2,54,7,24,90,65,1017.9,1016,11.1,11.5,Yes,Yes
5.4,13.2,6.4,39,0,15,81,62,1019.7,1020.1,8.8,12.8,Yes,Yes
6.9,14.3,1.4,28,6,11,69,62,1027.8,1026.8,10,13.2,Yes,No
5.7,12.8,0,28,0,11,79,65,1029.7,1029.1,9.3,12,No,No
